LOAN_NO,age,channel,education,income,install_num,is_attach,is_fam_know,is_fam_reg_add,is_insuuance,is_reg_live,live_build_type,loan_amt,mar_level,mar_status,mobile_time_span,mth_repay_amt,mth_repay_date,mth_tel_bill,nation,no_close_loan,sex,str_level,unit_prov,unit_scale,FPD30,unit_is_live,reg_is_unit
660002019022202121,23.0,PC,高中,7104.0,4.0,1.0,是,0.0,1.0,否,宿舍,2000.0,A1,未婚,5010.0,649.0,22.0,0-50,汉族,1.0,男,0.0,贵州,5-10,0.0,1,1
660002019022401488,22.0,微信,中专,7105.0,3.0,1.0,是,0.0,1.0,否,自建房,2000.0,A1,未婚,5010.0,842.0,24.0,50-100,汉族,1.0,男,0.0,贵州,0-5,0.0,1,1
660002019031504249,25.0,微信,高中,7103.0,12.0,1.0,否,1.0,1.0,是,与父母同住,8000.0,A1,未婚,5010.0,1004.0,15.0,100-150,汉族,0.0,女,0.0,广西,5-10,0.0,0,0
660002019021100890,25.0,PC,高中,7104.0,3.0,1.0,否,1.0,1.0,否,宿舍,2000.0,A1,已婚有子女,5010.0,842.0,11.0,50-100,汉族,0.0,男,0.0,内蒙古,100-200,0.0,1,0
660002019021904046,33.0,微信,初中,7103.0,9.0,1.0,否,0.0,1.0,是,全款,4000.0,A1,已婚有子女,5009.0,638.0,19.0,0-50,回族,1.0,男,0.0,宁夏,5-10,0.0,1,1
660002019022700901,35.0,PC,初中,3200.0,12.0,1.0,否,0.0,1.0,是,全款,8000.0,A1,离婚,120.0,1004.0,27.0,101-200元,汉族,0.0,女,1.0,广西,0-5,0.0,1,1
660002019021702068,44.0,PC,初中,7105.0,3.0,1.0,否,1.0,1.0,是,租赁,2000.0,A1,已婚有子女,5009.0,842.0,17.0,100-150,汉族,1.0,女,0.0,贵州,0-5,0.0,1,1
660002019030603506,41.0,PC,中专,7102.0,3.0,1.0,miss,miss,1.0,否,宿舍,2000.0,A1,已婚有子女,5010.0,842.0,6.0,50-100,汉族,0.0,男,0.0,贵州,10-20,0.0,1,1
660002019021601164,23.0,PC,高中,7102.0,4.0,1.0,否,miss,1.0,是,全款,3000.0,A1,未婚,5010.0,966.0,16.0,50-100,汉族,1.0,女,0.0,四川,20-50,0.0,1,1
660002019020302542,28.0,PC,中专,7103.0,3.0,1.0,是,0.0,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,842.0,3.0,50-100,汉族,1.0,男,0.0,甘肃,20-50,0.0,1,1
660002019022000922,41.0,PC,大专,7102.0,3.0,1.0,是,0.0,1.0,是,全款,2000.0,A1,已婚有子女,5010.0,842.0,20.0,0-50,维吾尔族,1.0,女,0.0,新疆,200+,0.0,1,1
660002019021100607,29.0,PC,初中,4000.0,4.0,1.0,是,1.0,1.0,否,租赁,3000.0,A1,已婚有子女,80.0,966.0,11.0,100-150,汉族,0.0,男,0.0,贵州,20-50,0.0,1,1
660002019031300707,39.0,PC,初中,5000.0,12.0,1.0,否,0.0,1.0,是,全款,8000.0,A1,已婚有子女,72.0,1004.0,13.0,0-100元,回族,0.0,男,1.0,宁夏,0-5,0.0,1,1
660002019031302888,21.0,微信,初中,7104.0,3.0,1.0,否,0.0,1.0,否,宿舍,2000.0,A1,未婚,5008.0,842.0,13.0,100-150,汉族,1.0,男,0.0,贵州,10-20,0.0,1,1
660002019030901742,29.0,PC,高中,7104.0,3.0,1.0,是,miss,1.0,是,自建房,2000.0,A1,未婚,5009.0,842.0,9.0,100-150,汉族,0.0,男,0.0,海南,0-5,0.0,1,1
660002019030703891,27.0,微信,中专,7103.0,12.0,1.0,否,0.0,1.0,是,自建房,4000.0,A1,已婚有子女,5009.0,510.0,7.0,50-100,rare_nation,0.0,男,0.0,rare_prov,100-200,0.0,0,0
660002019031502785,23.0,PC,中专,7103.0,3.0,1.0,miss,miss,1.0,否,宿舍,2000.0,A1,已婚无子女,5008.0,842.0,15.0,50-100,藏族,1.0,男,0.0,西藏,20-50,1.0,1,1
660002019020203707,29.0,微信,大专,4000.0,9.0,1.0,否,1.0,1.0,否,租赁,6000.0,A1,未婚,60.0,949.0,2.0,150-200,汉族,0.0,男,0.0,宁夏,0-5,0.0,1,1
660002019030301932,23.0,微信,大专,7103.0,9.0,1.0,是,1.0,1.0,否,租赁,4000.0,A1,未婚,5010.0,638.0,3.0,150-200,白族,0.0,女,0.0,云南,100-200,0.0,1,1
660002019021402058,49.0,PC,初中,7105.0,4.0,1.0,miss,miss,1.0,是,自建房,2000.0,A1,已婚有子女,5010.0,649.0,14.0,50-100,汉族,1.0,女,0.0,新疆,5-10,0.0,1,1
660002019022602842,32.0,PC,初中,4500.0,12.0,1.0,否,1.0,1.0,否,宿舍,4000.0,A1,未婚,36.0,510.0,26.0,200+,汉族,0.0,男,1.0,河南,20-50,0.0,1,0
660002019030800562,21.0,PC,初中,7103.0,4.0,1.0,是,1.0,1.0,是,宿舍,3000.0,A1,未婚,5009.0,966.0,8.0,150-200,汉族,0.0,男,0.0,山西,200+,0.0,1,1
660002019022301453,30.0,微信,初中,5800.0,9.0,1.0,否,1.0,1.0,是,自建房,4000.0,A1,已婚有子女,58.0,638.0,23.0,50-100,汉族,0.0,男,0.0,广西,0-5,0.0,1,1
660002019022702798,37.0,PC,高中,7105.0,3.0,1.0,miss,miss,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,842.0,27.0,50-100,汉族,1.0,女,0.0,西藏,0-5,0.0,1,0
660002019030900981,21.0,微信,中专,7103.0,4.0,1.0,是,1.0,1.0,否,宿舍,3000.0,A1,未婚,5010.0,966.0,9.0,50-100,苗族,1.0,男,0.0,贵州,200+,0.0,1,1
660002019022402620,34.0,PC,本科,7103.0,3.0,1.0,是,0.0,1.0,是,其他,2000.0,A1,已婚有子女,5009.0,842.0,24.0,50-100,维吾尔族,1.0,女,0.0,新疆,10-20,0.0,1,1
660002019021400914,28.0,微信,初中,5000.0,12.0,1.0,否,1.0,1.0,否,租赁,6000.0,A1,未婚,78.0,757.0,14.0,101-200元,汉族,0.0,男,0.0,云南,0-5,0.0,1,1
660002019020600458,36.0,PC,初中,7104.0,3.0,1.0,否,0.0,1.0,是,与父母同住,2000.0,A1,已婚有子女,5010.0,842.0,6.0,50-100,回族,0.0,女,0.0,河南,0-5,0.0,1,1
660002019030803695,25.0,PC,初中,4800.0,12.0,1.0,否,1.0,1.0,否,租赁,8000.0,A1,未婚,36.0,1004.0,8.0,101-200元,汉族,0.0,男,1.0,甘肃,0-5,0.0,1,1
660002019021801714,30.0,PC,中专,7102.0,9.0,1.0,是,1.0,1.0,是,与父母同住,6000.0,A1,已婚有子女,5007.0,949.0,18.0,100-150,汉族,1.0,男,1.0,贵州,5-10,0.0,1,1
660002019030600297,40.0,微信,高中,5000.0,12.0,1.0,否,1.0,1.0,否,其他,7000.0,A1,已婚有子女,96.0,880.0,6.0,0-100元,汉族,0.0,男,0.0,rare_prov,50-100,0.0,1,1
660002019020901271,44.0,PC,初中,7103.0,9.0,1.0,是,1.0,1.0,否,租赁,5000.0,A1,已婚有子女,5010.0,793.0,9.0,50-100,汉族,0.0,男,1.0,贵州,10-20,0.0,1,0
660002019030804598,37.0,微信,初中,7104.0,12.0,1.0,miss,miss,1.0,否,宿舍,8000.0,A1,已婚有子女,5010.0,1004.0,8.0,150-200,土家族,0.0,男,0.0,贵州,10-20,1.0,1,1
660002019021500844,28.0,微信,中专,7105.0,12.0,1.0,miss,miss,1.0,是,与父母同住,8000.0,A1,已婚有子女,5009.0,1004.0,15.0,0-50,汉族,0.0,男,0.0,甘肃,100-200,0.0,1,1
660002019031502484,27.0,PC,初中,7101.0,3.0,1.0,否,miss,1.0,是,与父母同住,2000.0,A1,未婚,5007.0,842.0,15.0,50-100,苗族,1.0,男,0.0,贵州,5-10,1.0,1,1
660002019022301918,31.0,PC,初中,7103.0,9.0,1.0,是,1.0,1.0,否,租赁,4000.0,A1,已婚有子女,5010.0,638.0,23.0,100-150,汉族,1.0,女,1.0,贵州,10-20,0.0,1,1
660002019022200319,35.0,微信,高中,7103.0,4.0,1.0,是,1.0,1.0,否,自建房,3000.0,A1,已婚有子女,5010.0,966.0,22.0,100-150,汉族,1.0,女,0.0,内蒙古,100-200,0.0,1,1
660002019022603847,40.0,微信,高中,7105.0,4.0,1.0,是,miss,1.0,是,与父母同住,3000.0,A1,已婚有子女,5010.0,966.0,26.0,50-100,汉族,1.0,男,0.0,云南,0-5,0.0,1,1
660002019030902054,25.0,PC,高中,3000.0,12.0,1.0,否,0.0,1.0,否,租赁,4000.0,A1,未婚,24.0,510.0,9.0,101-200元,汉族,0.0,女,1.0,甘肃,0-5,1.0,1,1
660002019022701356,37.0,PC,初中,4200.0,12.0,1.0,否,1.0,2.0,否,宿舍,6000.0,A1,未婚,7.0,715.0,27.0,101-200元,汉族,0.0,男,1.0,甘肃,20-50,0.0,1,1
660002019021300939,52.0,PC,小学,7105.0,12.0,1.0,是,1.0,1.0,是,自建房,8000.0,A1,已婚有子女,5010.0,1004.0,13.0,50-100,汉族,1.0,女,1.0,贵州,5-10,0.0,1,1
660002019031302242,36.0,PC,高中,5000.0,3.0,1.0,否,1.0,1.0,是,租赁,2000.0,A1,已婚有子女,66.0,842.0,13.0,101-200元,汉族,0.0,女,0.0,海南,0-5,0.0,1,1
660002019022401764,46.0,PC,小学,7102.0,4.0,1.0,miss,miss,1.0,是,自建房,2000.0,A1,已婚有子女,5009.0,649.0,24.0,0-50,哈萨克族,1.0,女,0.0,新疆,0-5,0.0,1,1
660002019021602647,39.0,PC,中专,3600.0,3.0,1.0,是,0.0,1.0,否,租赁,2000.0,A1,已婚有子女,23.0,842.0,16.0,50-100,汉族,0.0,男,0.0,广东,200+,0.0,1,0
660002019031002607,43.0,PC,初中,7104.0,3.0,1.0,否,0.0,1.0,否,租赁,2000.0,A1,未婚,5008.0,842.0,10.0,0-50,汉族,1.0,男,0.0,广东,200+,0.0,1,0
660002019020103096,38.0,PC,中专,7103.0,4.0,1.0,否,miss,1.0,是,全款,2000.0,A1,已婚有子女,5009.0,649.0,1.0,150-200,汉族,0.0,女,0.0,四川,20-50,0.0,1,1
660002019022700862,19.0,微信,高中,7103.0,4.0,1.0,是,0.0,1.0,否,全款,3000.0,A1,未婚,5007.0,966.0,27.0,50-100,汉族,1.0,女,0.0,宁夏,0-5,0.0,1,1
660002019021701067,32.0,微信,高中,7103.0,3.0,1.0,miss,miss,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,842.0,17.0,50-100,汉族,1.0,男,0.0,甘肃,200+,0.0,1,1
660002019031501341,26.0,PC,初中,7103.0,6.0,1.0,否,1.0,1.0,否,租赁,4000.0,A1,未婚,5010.0,826.0,15.0,200+,汉族,1.0,女,0.0,贵州,5-10,0.0,1,1
660002019030601914,30.0,PC,初中,7105.0,3.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,842.0,6.0,100-150,汉族,1.0,男,0.0,新疆,200+,0.0,1,0
660002019021802757,26.0,PC,高中,5100.0,4.0,1.0,否,1.0,1.0,否,宿舍,3000.0,A1,已婚有子女,60.0,966.0,18.0,0-100元,汉族,0.0,男,0.0,甘肃,50-100,0.0,1,0
660002019021703680,25.0,微信,高中,2800.0,12.0,1.0,是,1.0,1.0,否,租赁,8000.0,A1,未婚,6.0,1004.0,17.0,101-200元,汉族,0.0,女,0.0,陕西,50-100,0.0,1,1
660002019031301784,26.0,PC,初中,7102.0,3.0,1.0,否,0.0,1.0,是,与父母同住,2000.0,A1,未婚,5009.0,842.0,13.0,100-150,维吾尔族,1.0,男,0.0,新疆,0-5,0.0,1,1
660002019021200577,29.0,PC,初中,5000.0,12.0,1.0,是,1.0,2.0,是,与父母同住,8000.0,A1,已婚有子女,36.0,949.0,12.0,0-50,汉族,0.0,男,1.0,甘肃,20-50,0.0,1,1
660002019031401578,30.0,PC,中专,7104.0,4.0,1.0,是,1.0,1.0,否,租赁,3000.0,A1,未婚,5010.0,966.0,14.0,50-100,汉族,1.0,男,0.0,海南,10-20,0.0,1,1
660002019022100950,22.0,微信,初中,3000.0,9.0,1.0,是,1.0,1.0,否,与父母同住,5000.0,A1,未婚,36.0,793.0,21.0,150-200,汉族,0.0,男,0.0,四川,0-5,0.0,1,1
660002019030603593,55.0,PC,高中,4000.0,3.0,1.0,否,1.0,1.0,是,与父母同住,2000.0,A1,已婚有子女,100.0,842.0,6.0,101-200元,汉族,1.0,男,0.0,广西,20-50,0.0,1,1
660002019030901695,35.0,PC,初中,5000.0,12.0,1.0,是,1.0,1.0,是,与父母同住,6000.0,A1,已婚有子女,62.0,757.0,9.0,50-100,壮族,1.0,男,1.0,广西,0-5,1.0,1,1
660002019020100932,33.0,PC,初中,7104.0,12.0,1.0,否,1.0,1.0,否,租赁,6000.0,A1,已婚有子女,5010.0,757.0,1.0,150-200,汉族,0.0,男,1.0,云南,50-100,0.0,1,1
660002019030701994,19.0,PC,中专,7104.0,12.0,1.0,否,1.0,1.0,否,宿舍,6000.0,A1,未婚,5010.0,757.0,7.0,50-100,黎族,1.0,男,1.0,贵州,20-50,0.0,1,1
660002019030300655,27.0,PC,初中,7105.0,4.0,1.0,否,1.0,1.0,否,其他,2000.0,A1,离婚,5009.0,649.0,3.0,50-100,苗族,1.0,女,0.0,贵州,100-200,1.0,1,1
660002019021702816,22.0,PC,初中,7103.0,12.0,1.0,是,0.0,1.0,是,与父母同住,4000.0,A1,已婚无子女,5008.0,510.0,17.0,50-100,回族,1.0,男,1.0,青海,0-5,0.0,1,1
660002019031501063,24.0,PC,高中,7103.0,4.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,未婚,5008.0,649.0,15.0,50-100,汉族,1.0,男,0.0,云南,10-20,0.0,1,1
660002019031400581,47.0,PC,初中,2800.0,3.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,已婚有子女,40.0,842.0,14.0,0-100元,苗族,0.0,女,0.0,贵州,200+,0.0,1,1
660002019030703484,39.0,PC,高中,7104.0,6.0,1.0,是,1.0,1.0,是,自建房,4000.0,A1,已婚有子女,5010.0,826.0,7.0,50-100,汉族,0.0,男,0.0,山西,5-10,0.0,1,1
660002019030601792,29.0,PC,初中,7104.0,12.0,1.0,否,0.0,1.0,是,与父母同住,4000.0,A1,已婚有子女,5010.0,510.0,6.0,50-100,汉族,0.0,男,1.0,贵州,10-20,0.0,1,1
660002019022704090,27.0,微信,初中,7105.0,4.0,2.0,否,1.0,1.0,否,自建房,3000.0,A1,已婚有子女,5008.0,951.0,27.0,150-200,汉族,1.0,女,0.0,贵州,0-5,0.0,1,0
660002019030803415,23.0,微信,初中,7104.0,4.0,1.0,否,miss,1.0,是,与父母同住,3000.0,A1,未婚,5010.0,966.0,8.0,50-100,汉族,0.0,男,0.0,贵州,200+,0.0,1,1
660002019022400740,23.0,PC,中专,6000.0,9.0,1.0,否,1.0,1.0,否,宿舍,5000.0,A1,未婚,50.0,793.0,24.0,101-200元,汉族,0.0,男,1.0,贵州,20-50,0.0,1,1
660002019022303310,32.0,微信,高中,5000.0,4.0,1.0,否,1.0,1.0,是,与父母同住,3000.0,A1,未婚,24.0,966.0,23.0,0-100元,汉族,0.0,男,0.0,甘肃,5-10,0.0,1,1
660002019030401034,25.0,PC,初中,5000.0,9.0,1.0,否,1.0,1.0,否,宿舍,4000.0,A1,未婚,50.0,638.0,4.0,0-100元,汉族,0.0,男,1.0,贵州,0-5,0.0,1,1
660002019030501842,27.0,PC,中专,2100.0,4.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,12.0,649.0,5.0,50-100,汉族,0.0,男,0.0,浙江,50-100,0.0,1,0
660002019031501328,20.0,微信,高中,7102.0,3.0,1.0,否,1.0,1.0,否,与父母同住,2000.0,A1,未婚,5009.0,842.0,15.0,50-100,汉族,1.0,男,0.0,河南,20-50,0.0,1,1
660002019030102636,38.0,PC,高中,3500.0,12.0,1.0,是,0.0,1.0,否,其他,5000.0,A1,已婚有子女,20.0,633.0,1.0,50-100,汉族,0.0,女,1.0,内蒙古,0-5,0.0,1,0
660002019022302871,22.0,PC,高中,7105.0,3.0,1.0,是,0.0,1.0,否,自建房,2000.0,A1,未婚,5007.0,842.0,23.0,50-100,汉族,1.0,男,0.0,新疆,0-5,1.0,1,0
660002019031401779,27.0,PC,大专,7103.0,4.0,1.0,是,0.0,1.0,是,与父母同住,2000.0,A1,离婚,5008.0,649.0,14.0,50-100,维吾尔族,1.0,女,0.0,新疆,0-5,0.0,1,1
660002019020202179,22.0,PC,中专,7103.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5010.0,842.0,2.0,50-100,汉族,1.0,男,0.0,海南,0-5,0.0,0,1
660002019030502361,31.0,PC,小学,4000.0,12.0,1.0,是,1.0,1.0,是,全款,5000.0,A1,已婚无子女,12.0,633.0,5.0,50-100,蒙古族,0.0,男,1.0,内蒙古,0-5,1.0,1,1
660002019021902657,22.0,PC,初中,7103.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,已婚有子女,5008.0,842.0,19.0,50-100,汉族,0.0,女,0.0,内蒙古,50-100,0.0,0,0
660002019030200707,27.0,PC,大专,7102.0,12.0,1.0,否,0.0,1.0,是,与父母同住,5000.0,A1,未婚,5008.0,633.0,2.0,100-150,汉族,0.0,女,1.0,贵州,20-50,0.0,1,1
660002019030100822,33.0,PC,中专,7104.0,12.0,1.0,是,1.0,1.0,否,租赁,5000.0,A1,已婚有子女,5010.0,633.0,1.0,0-50,汉族,1.0,男,1.0,内蒙古,0-5,0.0,1,1
660002019021402290,33.0,PC,高中,7104.0,3.0,1.0,否,1.0,1.0,是,自建房,2000.0,A1,已婚有子女,5009.0,842.0,14.0,50-100,汉族,1.0,女,0.0,河南,5-10,0.0,1,1
660002019030604135,21.0,微信,中专,3000.0,4.0,2.0,否,1.0,1.0,否,宿舍,3000.0,A1,未婚,24.0,951.0,6.0,100-150,汉族,0.0,男,0.0,云南,5-10,0.0,1,1
660002019030400114,23.0,微信,中专,2000.0,3.0,1.0,是,1.0,1.0,否,与父母同住,2000.0,A1,未婚,18.0,842.0,4.0,0-100元,汉族,0.0,男,0.0,海南,200+,0.0,1,1
660002019022702209,42.0,PC,中专,7105.0,3.0,1.0,是,1.0,1.0,否,宿舍,2000.0,A1,离婚,5006.0,842.0,27.0,50-100,汉族,1.0,男,0.0,新疆,200+,0.0,1,0
660002019030801497,21.0,微信,中专,7103.0,4.0,1.0,否,1.0,1.0,否,宿舍,3000.0,A1,未婚,5010.0,966.0,8.0,50-100,汉族,0.0,男,0.0,广东,10-20,1.0,0,0
660002019031000983,26.0,PC,初中,7104.0,3.0,1.0,是,1.0,1.0,是,自建房,2000.0,A1,未婚,5010.0,842.0,10.0,50-100,藏族,1.0,女,0.0,西藏,20-50,0.0,1,1
660002019021800656,36.0,PC,初中,7105.0,4.0,1.0,否,1.0,1.0,是,与父母同住,3000.0,A1,未婚,5010.0,966.0,18.0,100-150,白族,0.0,男,0.0,云南,0-5,1.0,1,1
660002019031202818,28.0,PC,初中,7103.0,4.0,1.0,是,1.0,1.0,是,自建房,2000.0,A1,未婚,5010.0,649.0,12.0,150-200,汉族,1.0,女,0.0,贵州,10-20,0.0,1,1
660002019030402352,27.0,PC,中专,3000.0,12.0,1.0,否,1.0,1.0,否,宿舍,6000.0,A1,未婚,19.0,757.0,4.0,101-200元,汉族,0.0,男,1.0,四川,50-100,1.0,1,1
660002019030700906,55.0,PC,大专,6000.0,4.0,1.0,是,0.0,1.0,否,全款,2000.0,A1,已婚有子女,84.0,649.0,7.0,100-150,汉族,0.0,女,0.0,新疆,0-5,0.0,1,1
660002019021600423,25.0,微信,初中,4000.0,12.0,1.0,是,1.0,1.0,否,宿舍,6000.0,A1,未婚,12.0,757.0,16.0,100-150,汉族,0.0,男,0.0,海南,20-50,0.0,1,0
660002019021702655,26.0,微信,大专,7104.0,4.0,1.0,否,0.0,1.0,是,宿舍,3000.0,A1,未婚,5010.0,966.0,17.0,50-100,回族,0.0,男,0.0,宁夏,200+,0.0,1,1
660002019022700055,20.0,微信,初中,7103.0,9.0,1.0,是,0.0,1.0,是,与父母同住,4000.0,A1,未婚,5010.0,638.0,27.0,100-150,苗族,0.0,女,0.0,浙江,0-5,0.0,0,0
660002019020501157,44.0,PC,初中,7104.0,3.0,1.0,miss,miss,1.0,否,宿舍,2000.0,A1,已婚有子女,5008.0,842.0,5.0,50-100,汉族,1.0,男,0.0,贵州,20-50,0.0,1,1
660002019031300779,41.0,PC,中专,7105.0,12.0,1.0,miss,miss,2.0,否,租赁,6000.0,A1,已婚有子女,5010.0,715.0,13.0,50-100,汉族,0.0,女,1.0,云南,10-20,0.0,1,0
660002019031401744,24.0,PC,其他,4000.0,12.0,1.0,否,1.0,1.0,是,与父母同住,6000.0,A1,已婚有子女,120.0,757.0,14.0,150-200,汉族,0.0,男,1.0,云南,0-5,1.0,1,1
660002019022301976,23.0,PC,初中,7105.0,12.0,1.0,否,1.0,2.0,是,自建房,8000.0,A1,已婚有子女,5010.0,949.0,23.0,100-150,汉族,1.0,男,1.0,青海,50-100,0.0,1,1
660002019030501694,31.0,PC,中专,7105.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,842.0,5.0,50-100,汉族,0.0,男,0.0,新疆,0-5,1.0,1,1
660002019021801850,46.0,PC,大专,3000.0,12.0,1.0,是,1.0,1.0,是,与父母同住,4000.0,A1,已婚有子女,48.0,510.0,18.0,0-100元,汉族,0.0,男,1.0,山西,5-10,0.0,1,1
660002019020701819,45.0,微信,高中,7103.0,9.0,1.0,是,1.0,1.0,否,全款,5000.0,A1,离婚,5010.0,793.0,7.0,200+,汉族,1.0,女,0.0,四川,0-5,0.0,1,1
660002019022702458,28.0,PC,初中,5000.0,9.0,1.0,否,1.0,1.0,是,全款,4000.0,A1,未婚,110.0,638.0,27.0,0-50,汉族,0.0,男,1.0,新疆,50-100,0.0,1,1
660002019020700765,32.0,微信,中专,7104.0,9.0,1.0,是,1.0,1.0,否,全款,4000.0,A1,已婚有子女,5010.0,638.0,7.0,100-150,汉族,1.0,女,0.0,河南,5-10,0.0,1,1
660002019031501966,20.0,PC,中专,7103.0,12.0,1.0,否,0.0,1.0,是,与父母同住,4000.0,A1,未婚,5006.0,510.0,15.0,50-100,汉族,0.0,男,1.0,海南,0-5,0.0,1,1
660002019031402331,25.0,PC,初中,7103.0,4.0,1.0,否,miss,1.0,是,与父母同住,3000.0,A1,未婚,5010.0,966.0,14.0,50-100,布依族,0.0,男,0.0,贵州,5-10,1.0,1,1
660002019030503152,25.0,PC,初中,7103.0,12.0,1.0,否,1.0,1.0,否,宿舍,6000.0,A1,未婚,5010.0,757.0,5.0,50-100,侗族,0.0,男,1.0,贵州,10-20,0.0,1,1
660002019021804174,37.0,微信,初中,7104.0,12.0,1.0,否,1.0,1.0,否,全款,6000.0,A1,已婚有子女,5010.0,757.0,18.0,100-150,汉族,1.0,女,0.0,贵州,0-5,0.0,1,1
660002019030700809,55.0,PC,初中,7102.0,4.0,1.0,是,miss,1.0,是,与父母同住,3000.0,A1,已婚有子女,5010.0,966.0,7.0,50-100,回族,0.0,女,0.0,贵州,0-5,0.0,1,1
660002019031100690,39.0,PC,初中,7103.0,9.0,1.0,是,0.0,1.0,是,全款,4000.0,A1,已婚有子女,5010.0,638.0,11.0,200+,汉族,0.0,男,1.0,新疆,0-5,1.0,1,1
660002019022003689,37.0,微信,初中,7105.0,9.0,1.0,是,0.0,1.0,是,与父母同住,5000.0,A1,已婚有子女,5008.0,793.0,20.0,200+,汉族,1.0,男,0.0,云南,200+,0.0,0,0
660002019022501037,30.0,微信,中专,7104.0,9.0,1.0,是,1.0,1.0,否,宿舍,4000.0,A1,未婚,5010.0,638.0,25.0,50-100,彝族,1.0,女,0.0,贵州,100-200,0.0,1,0
660002019031100756,22.0,微信,初中,4000.0,9.0,1.0,否,1.0,1.0,否,租赁,4000.0,A1,未婚,6.0,638.0,11.0,101-200元,汉族,0.0,男,0.0,河南,100-200,1.0,1,1
660002019021601404,26.0,微信,初中,7104.0,12.0,1.0,否,1.0,1.0,是,自建房,8000.0,A1,未婚,5009.0,1004.0,16.0,100-150,土家族,0.0,男,0.0,贵州,0-5,0.0,1,1
660002019022201593,25.0,微信,初中,7104.0,4.0,1.0,否,miss,1.0,否,宿舍,3000.0,A1,未婚,5009.0,966.0,22.0,50-100,汉族,1.0,男,0.0,贵州,10-20,0.0,1,1
660002019021702205,28.0,PC,初中,4000.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,41.0,842.0,17.0,101-200元,rare_nation,0.0,男,0.0,贵州,5-10,1.0,1,1
660002019031200871,27.0,PC,高中,7103.0,3.0,1.0,否,1.0,1.0,是,与父母同住,2000.0,A1,未婚,5009.0,842.0,12.0,0-50,藏族,1.0,男,0.0,青海,200+,0.0,1,1
660002019030602249,46.0,PC,初中,7105.0,12.0,1.0,否,1.0,1.0,是,自建房,4000.0,A1,离婚,5010.0,510.0,6.0,100-150,汉族,0.0,男,1.0,贵州,0-5,0.0,1,1
660002019031501054,42.0,PC,初中,4600.0,12.0,1.0,是,1.0,1.0,是,自建房,5000.0,A1,已婚有子女,61.0,633.0,15.0,200+,汉族,0.0,男,1.0,广西,0-5,0.0,1,1
660002019020802252,27.0,微信,初中,3000.0,4.0,1.0,否,0.0,1.0,否,宿舍,3000.0,A1,未婚,24.0,966.0,8.0,50-100,汉族,0.0,女,0.0,四川,0-5,0.0,1,1
660002019031001986,42.0,PC,初中,7104.0,12.0,1.0,否,0.0,1.0,否,宿舍,8000.0,A1,已婚有子女,5008.0,1004.0,10.0,100-150,汉族,0.0,男,1.0,海南,5-10,0.0,1,0
660002019021902551,28.0,PC,高中,7104.0,4.0,1.0,否,0.0,1.0,是,与父母同住,3000.0,A1,未婚,5010.0,966.0,19.0,100-150,回族,1.0,男,0.0,青海,200+,1.0,1,1
660002019022701056,40.0,PC,初中,4000.0,9.0,1.0,是,1.0,2.0,是,全款,6000.0,A1,已婚有子女,36.0,907.0,27.0,101-200元,汉族,0.0,男,1.0,贵州,0-5,0.0,1,1
660002019022703130,25.0,PC,中专,7100.0,4.0,1.0,是,miss,1.0,否,其他,2000.0,A1,已婚有子女,5010.0,649.0,27.0,50-100,汉族,1.0,女,0.0,新疆,0-5,0.0,1,0
660002019031200764,38.0,PC,高中,6800.0,3.0,1.0,否,1.0,1.0,是,与父母同住,2000.0,A1,已婚有子女,72.0,842.0,12.0,101-200元,汉族,0.0,男,0.0,甘肃,0-5,1.0,1,1
660002019031200878,21.0,微信,初中,7102.0,4.0,1.0,是,0.0,1.0,否,与父母同住,3000.0,A1,未婚,5010.0,966.0,12.0,50-100,汉族,0.0,女,0.0,北京,0-5,0.0,0,0
660002019022102262,30.0,PC,大专,7104.0,3.0,1.0,是,1.0,1.0,否,其他,2000.0,A1,已婚有子女,5010.0,842.0,21.0,100-150,汉族,1.0,女,0.0,新疆,50-100,0.0,1,1
660002019021903650,25.0,微信,中专,7104.0,4.0,1.0,否,0.0,1.0,否,租赁,3000.0,A1,未婚,5008.0,966.0,19.0,50-100,汉族,0.0,男,0.0,海南,50-100,0.0,1,1
660002019022700537,28.0,PC,大专,7103.0,4.0,1.0,否,miss,1.0,是,与父母同住,2000.0,A1,已婚有子女,5008.0,649.0,27.0,50-100,汉族,1.0,男,0.0,贵州,10-20,0.0,1,1
660002019030600627,40.0,PC,高中,7103.0,9.0,1.0,是,1.0,1.0,否,全款,6000.0,A1,已婚有子女,5008.0,949.0,6.0,0-50,汉族,0.0,男,1.0,青海,50-100,0.0,1,1
